Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-11-16,0.06298439563529522,0.06692067290018196,0.06254702825040849,0.06648331135511398,165222400.0,0.0,0.0
1981-11-23,0.06429647491642013,0.06648329978049404,0.06298438466982995,0.06604593247175217,134915200.0,0.0,0.0
1981-11-30,0.0656085824251593,0.06692067290018196,0.0647338534952046,0.06648331135511398,242502400.0,0.0,0.0
1981-12-07,0.06692066628546228,0.0673588161627519,0.06560857594013214,0.06560857594013214,257689600.0,0.0,0.0
1981-12-14,0.06429648335161958,0.08048053585272241,0.06342175445919591,0.08004317432641983,245190400.0,0.0,0.0
1981-12-21,0.0769808400866836,0.07829293054528234,0.07610611116767822,0.07654347270727158,168044800.0,0.0,0.0
1981-12-28,0.07391928503879464,0.0778555680456919,0.07304456197039368,0.07741820067167282,147660800.0,0.0,0.0
1982-01-04,0.07741819533272813,0.07741819533272813,0.06648330511829735,0.06954564154148102,299824000.0,0.0,0.0
1982-01-11,0.06560857859366043,0.07085773440255273,0.06254702459770242,0.06998300552368164,207424000.0,0.0,0.0
1982-01-18,0.07129509175212376,0.0730445492642435,0.06954563424000401,0.07260718196630478,166924800.0,0.0,0.0
1982-01-25,0.07085772273239191,0.07173245146719648,0.06779617508048462,0.07129509001970291,190041600.0,0.0,0.0
1982-02-01,0.07129511039164707,0.07173247196411282,0.06910828500986099,0.06910828500986099,186614400.0,0.0,0.0
1982-02-08,0.06517120859847664,0.06604593744196946,0.06473384709663932,0.06560857594013214,172569600.0,0.0,0.0
1982-02-15,0.06473384709663932,0.06648330478362496,0.06429647975498383,0.06560857594013214,101875200.0,0.0,0.0
1982-02-22,0.06517122560011455,0.06517122560011455,0.06385913491249084,0.06385913491249084,147347200.0,0.0,0.0
1982-03-01,0.06429646008212109,0.06473382728995483,0.05817336589097977,0.05817336589097977,177452800.0,0.0,0.0
1982-03-08,0.05773600975458967,0.058173377046292864,0.05336158350110053,0.05336158350110054,243712000.0,0.0,0.0
1982-03-15,0.053361573268495846,0.05861072725899713,0.049425291757257704,0.05817336589097977,271152000.0,0.0,0.0
1982-03-22,0.06254701944456406,0.06298438676787489,0.056861285120248795,0.056861285120248795,311651200.0,0.0,0.0
1982-03-29,0.05817336953788747,0.06254700685151136,0.05817336953788747,0.06210964545607567,339651200.0,0.0,0.0
1982-04-05,0.06210967258141764,0.06254703416786356,0.060797581982260596,0.06123494356870651,211321600.0,0.0,0.0
1982-04-12,0.061234908489201136,0.06167226982509684,0.05598653741955699,0.059048090130090714,511526400.0,0.0,0.0
1982-04-19,0.058610745313286965,0.058610745313286965,0.05379895120859146,0.05379895120859146,295747200.0,0.0,0.0
1982-04-26,0.0551118291657616,0.055549196502239204,0.051174763961110745,0.05161213129758835,587059200.0,0.0,0.0
1982-05-03,0.053361587357432586,0.05729865244355962,0.053361587357432586,0.056861285120248795,370809600.0,0.0,0.0
1982-05-10,0.056423929033712336,0.056423929033712336,0.05117476731538772,0.051174767315387726,355824000.0,0.0,0.0
1982-05-17,0.0507373928604765,0.0507373928604765,0.04898793552535342,0.04986266419291496,339987200.0,0.0,0.0
1982-05-24,0.05030004162905399,0.05073740902205959,0.04898795112967491,0.04898795112967491,177273600.0,0.0,0.0
1982-05-31,0.04855057847474384,0.0494253043536163,0.04592639207839966,0.04592639207839966,157942400.0,0.0,0.0
1982-06-07,0.04592638760395099,0.04723848067429041,0.04461429453361158,0.046801116317510605,191452800.0,0.0,0.0
1982-06-14,0.04680111400405863,0.04723847833921884,0.045051656663417816,0.045051656663417816,155971200.0,0.0,0.0
1982-06-21,0.045051666494099335,0.048987946369473075,0.045051666494099335,0.04636375978589058,169680000.0,0.0,0.0
1982-06-28,0.04636374853153095,0.04636374853153095,0.04198932275176048,0.04198932275176048,242435200.0,0.0,0.0
1982-07-05,0.04067723533438497,0.04067723533438497,0.03849041341354172,0.03980250656604767,410816000.0,0.0,0.0
1982-07-12,0.04067723965247855,0.04680112421648766,0.04067723965247855,0.04636375978589058,391686400.0,0.0,0.0
1982-07-19,0.046801113426742015,0.05073739239462776,0.046801113426742015,0.04942529648542404,258697600.0,0.0,0.0
1982-07-26,0.04767583337367861,0.04767583337367861,0.04505164787464894,0.04723846912384033,243174400.0,0.0,0.0
1982-08-02,0.04855058178243685,0.04898794621162466,0.04286484420299529,0.0428648442029953,434716800.0,0.0,0.0
1982-08-09,0.04330220568205548,0.04680112087718105,0.04330220568205548,0.04592639207839966,294828800.0,0.0,0.0
1982-08-16,0.04680112271533429,0.05204949279424785,0.04680112271533429,0.05161213129758835,313689600.0,0.0,0.0
1982-08-23,0.0537989306852934,0.0625469983367042,0.0537989306852934,0.059048090130090714,891766400.0,0.0,0.0
1982-08-30,0.05992284532756577,0.06473385136401787,0.05992284532756577,0.06429648399353027,483526400.0,0.0,0.0
1982-09-06,0.061234922276486484,0.06385910840215446,0.06079756084211712,0.06342174112796783,273369600.0,0.0,0.0
1982-09-13,0.06385910271745192,0.0664832886095163,0.06210964545607567,0.06210964545607567,366553600.0,0.0,0.0
1982-09-20,0.06254701241941184,0.06604592725363581,0.06254701241941184,0.06342174112796783,497190400.0,0.0,0.0
1982-09-27,0.06342173717363597,0.06560856172858655,0.06342173717363597,0.0647338330745697,310172800.0,0.0,0.0
1982-10-04,0.06473382186339022,0.0826673241556897,0.06298436485834306,0.08222995698451996,910313600.0,0.0,0.0
1982-10-11,0.08222996569669837,0.08660360867269913,0.07916763015817758,0.08048050850629807,1094800000.0,0.0,0.0
1982-10-18,0.08048054439030783,0.09360226170432659,0.08048054439030783,0.09053992480039597,848489600.0,0.0,0.0
1982-10-25,0.09053991928487355,0.0909772866707481,0.08135526841951435,0.08879046142101288,879648000.0,0.0,0.0
1982-11-01,0.08879043436322974,0.11153494473373776,0.08791570569786211,0.10541184991598129,1120918400.0,0.0,0.0
1982-11-08,0.10541184254687282,0.11897091552775267,0.10060004392853279,0.1132843941450119,756022400.0,0.0,0.0
1982-11-15,0.11328443723304381,0.11459652771851851,0.10453714786381649,0.10803606361150742,700739200.0,0.0,0.0
1982-11-22,0.10803603677830784,0.10803603677830784,0.09841324416629761,0.10147479176521301,365478400.0,0.0,0.0
1982-11-29,0.10147481652677749,0.1180962371671645,0.09797590079432704,0.11109761148691177,628297600.0,0.0,0.0
1982-12-06,0.11109760607116824,0.12203250265764944,0.10103744421497719,0.10234953463077545,788323200.0,0.0,0.0
1982-12-13,0.10147478546644369,0.10628657274153196,0.0966637807268302,0.10541184991598129,718121600.0,0.0,0.0
1982-12-20,0.10541184771558666,0.11197230964899063,0.103224240642449,0.11197230964899063,337926400.0,0.0,0.0
1982-12-27,0.1119722950508181,0.11809618315746148,0.10366159437123068,0.10453709959983826,462470400.0,0.0,0.0
1983-01-03,0.10453712682260309,0.10672395164465562,0.09622642397880554,0.09622642397880554,747936000.0,0.0,0.0
1983-01-10,0.09622639677219816,0.11547120660543442,0.09535166825865737,0.11547120660543442,720630400.0,0.0,0.0
1983-01-17,0.11547119372391464,0.13646624077744518,0.1137217368919957,0.13078050315380096,1734745600.0,0.0,0.0
1983-01-24,0.13078054186180119,0.14696380780208115,0.12115774974268792,0.14346489310264587,1187715200.0,0.0,0.0
1983-01-31,0.14346493354730624,0.15877346928858888,0.1404026027064141,0.15396246314048767,1132902400.0,0.0,0.0
1983-02-07,0.15396239768415482,0.1653346572037529,0.14259014984418913,0.16270968317985535,932108800.0,0.0,0.0
1983-02-14,0.16270971941187237,0.16314708670395797,0.14915064425875388,0.15877343714237213,608988800.0,0.0,0.0
1983-02-21,0.15964817038967544,0.17014569776956026,0.15964817038967544,0.16358444094657898,535001600.0,0.0,0.0
1983-02-28,0.16358446987118103,0.1653347218698877,0.15133748285175655,0.15614928305149078,661852800.0,0.0,0.0
1983-03-07,0.15614924330344113,0.15658661055786594,0.14477698223072236,0.14827589690685272,773024000.0,0.0,0.0
1983-03-14,0.1478385543351357,0.15221220425032791,0.14040258563111777,0.15046274662017822,488185600.0,0.0,0.0
1983-03-21,0.15046275814260007,0.1578987390957006,0.14783856565659717,0.15090012550354004,506307200.0,0.0,0.0
1983-03-28,0.15046272482965015,0.15571187949550733,0.14608908722749908,0.1478385329246521,351254400.0,0.0,0.0
1983-04-04,0.14783853097171407,0.14783853097171407,0.135154191381796,0.1377783715724945,759248000.0,0.0,0.0
1983-04-11,0.1377783452386531,0.16139758590968928,0.1355915210446202,0.16008548438549042,845667200.0,0.0,0.0
1983-04-18,0.16096024305599455,0.1845794756162569,0.16096024305599455,0.1784563809633255,1035014400.0,0.0,0.0
1983-04-25,0.17845642018018507,0.17976851051134807,0.1692709819671459,0.17670617997646332,698902400.0,0.0,0.0
1983-05-02,0.17670612119858897,0.19507699151395247,0.16664674587300227,0.19289016723632812,572835200.0,0.0,0.0
1983-05-09,0.19289018000404298,0.19376490276521263,0.18326737701796092,0.18589156866073608,323724800.0,0.0,0.0
1983-05-16,0.18589156103645407,0.19945063341112834,0.17889373251557805,0.19901327788829803,596937600.0,0.0,0.0
1983-05-23,0.1990131934136751,0.21344697070734125,0.19507691362159682,0.2077612578868866,545372800.0,0.0,0.0
1983-05-30,0.2073239819814617,0.21563469523792914,0.19813855761693905,0.214759960770607,287593600.0,0.0,0.0
1983-06-06,0.2147599312772813,0.22132040384233675,0.20426241833304914,0.20732395350933075,378537600.0,0.0,0.0
1983-06-13,0.20732397185922255,0.20776135075116278,0.18632892075325835,0.1963890790939331,722086400.0,0.0,0.0
1983-06-20,0.19638917015403012,0.19770126071969857,0.18326745860230353,0.18632900714874268,587641600.0,0.0,0.0
1983-06-27,0.18632895263950397,0.18632895263950397,0.16008552553374453,0.1723325103521347,1049417600.0,0.0,0.0
1983-07-04,0.17233248076242658,0.17276984797448355,0.16096023247097302,0.1618349552154541,337590400.0,0.0,0.0
1983-07-11,0.16183498807932514,0.1688336123899528,0.15439980236265585,0.15527452528476715,459984000.0,0.0,0.0
1983-07-18,0.15527453353623077,0.16227236400353465,0.14259019203836673,0.15308772027492523,991468800.0,0.0,0.0
1983-07-25,0.15308773231011336,0.15308773231011336,0.11853358529474697,0.12203250080347061,1136531200.0,0.0,0.0
1983-08-01,0.12203245853930775,0.12728082998469628,0.11109756590611353,0.11853354424238205,881462400.0,0.0,0.0
1983-08-08,0.11853354974875169,0.12203246420821631,0.11590858720854028,0.11722145974636078,553974400.0,0.0,0.0
1983-08-15,0.11722144590875812,0.12159509430661086,0.11459647199878288,0.11809618026018143,478419200.0,0.0,0.0
1983-08-22,0.11809623768156473,0.11940832816703943,0.10497451525218725,0.10803606361150742,575209600.0,0.0,0.0
1983-08-29,0.10803603230029335,0.13471682513510197,0.10497448482827686,0.13296736776828766,919945600.0,0.0,0.0
1983-09-05,0.1355915434085187,0.13909045802421485,0.1067239385979133,0.10716130584478378,1086288000.0,0.0,0.0
1983-09-12,0.1071613157615279,0.11459650124821144,0.10191216081676059,0.10278688371181488,1036604800.0,0.0,0.0
1983-09-19,0.10278689957947792,0.1172214939241755,0.07785556463570935,0.08485417813062668,3511222400.0,0.0,0.0
1983-09-26,0.0852915231429172,0.0905398891477059,0.07741817700073937,0.08091787993907928,1960022400.0,0.0,0.0
1983-10-03,0.08091788863809013,0.08310470755519285,0.07042036128489834,0.07129509001970291,992454400.0,0.0,0.0
1983-10-10,0.07042037037665903,0.08397944713232944,0.06429648006703576,0.07960580289363861,1942281600.0,0.0,0.0
1983-10-17,0.07960580290801565,0.07960580290801565,0.06604593777444018,0.06954564154148102,1178172800.0,0.0,0.0
1983-10-24,0.06954563817678297,0.07654346278157112,0.06254701935675878,0.073044553399086,735795200.0,0.0,0.0
1983-10-31,0.07391926646232605,0.0844167990983622,0.0734819050380378,0.07391926646232605,1136777600.0,0.0,0.0
1983-11-07,0.07391928255869233,0.07566874031643452,0.0603602053204339,0.06998300552368164,2065212800.0,0.0,0.0
1983-11-14,0.06998299325052806,0.07304454670957113,0.06648329581313168,0.07216981798410416,499475200.0,0.0,0.0
1983-11-21,0.07216981380866086,0.07610608992561704,0.0699829892016053,0.07173244655132294,361849600.0,0.0,0.0
1983-11-28,0.07173246074131229,0.07523137613289686,0.06910827419762385,0.06954564154148102,394060800.0,0.0,0.0
1983-12-05,0.0695456343770422,0.07741818735727615,0.06910826707824165,0.07566872984170914,406694400.0,0.0,0.0
1983-12-12,0.07566873144884165,0.0874783553852105,0.0734819124278457,0.08660362660884857,966044800.0,0.0,0.0
1983-12-19,0.08660362246322084,0.08747835119771039,0.08048052132179405,0.08616625517606735,702240000.0,0.0,0.0
1983-12-26,0.08616628016231023,0.08835310555257195,0.0848541896000085,0.0852915570139885,419596800.0,0.0,0.0
1984-01-02,0.08529154069727322,0.10147480349779085,0.08529154069727322,0.09710115939378738,917011200.0,0.0,0.0
1984-01-09,0.09710113837617315,0.09972532427056821,0.0887904309219026,0.0953516811132431,795961600.0,0.0,0.0
1984-01-16,0.09535172448995721,0.10322428575447083,0.09491436289517172,0.10016273707151413,798224000.0,0.0,0.0
1984-01-23,0.1001627145677077,0.10191217223343349,0.08966518019791021,0.09141463786363602,1225056000.0,0.0,0.0
1984-01-30,0.09141458515642244,0.09316483018844629,0.0809178510540229,0.08572885394096375,1066083200.0,0.0,0.0
1984-02-06,0.08572891858814936,0.0874783765644311,0.07829293673327893,0.0852915570139885,910268800.0,0.0,0.0
1984-02-13,0.0852915210438956,0.0936022225422059,0.08354206380541453,0.08747833967208862,755507200.0,0.0,0.0
1984-02-20,0.08747835911147862,0.09666379711002882,0.0870409917847585,0.09491433948278427,576531200.0,0.0,0.0
1984-02-27,0.09491431971741895,0.09797586700763816,0.08791570229043758,0.0953516811132431,749145600.0,0.0,0.0
1984-03-05,0.09535169590412405,0.09578906320760901,0.0879157159278551,0.09229014813899994,465001600.0,0.0,0.0
1984-03-12,0.09272747914127093,0.09710112154027097,0.09229011782127879,0.0931648463010788,517507200.0,0.0,0.0
1984-03-19,0.09272752353314904,0.09360225243171208,0.08747836760608743,0.0892278254032135,343100800.0,0.0,0.0
1984-03-26,0.08922781293793433,0.09141463195893028,0.08572889783248665,0.08660362660884857,316668800.0,0.0,0.0
1984-04-02,0.08660359949713785,0.088353056502185,0.0804804999794728,0.08222995698451996,374841600.0,0.0,0.0
1984-04-09,0.08222999336216823,0.0922901610469344,0.08222999336216823,0.09010255336761475,363753600.0,0.0,0.0
1984-04-16,0.09010252967989382,0.09928796022052164,0.08791570511115995,0.09885059297084808,724147200.0,0.0,0.0
1984-04-23,0.09885059363052381,0.10759867449930888,0.09578905206146256,0.10541184991598129,1460816000.0,0.0,0.0
1984-04-30,0.1054118499159813,0.11722146651401064,0.10453711541079669,0.10541184991598129,1604848000.0,0.0,0.0
1984-05-07,0.10541181773449818,0.12028297720134584,0.10453708349636376,0.11284700036048889,1256438400.0,0.0,0.0
1984-05-14,0.11240968526664528,0.11240968526664528,0.10060005635571653,0.10409976541996002,887129600.0,0.0,0.0
1984-05-21,0.10409977980375675,0.11284705645549155,0.1010374375924249,0.1032242625951767,1218694400.0,0.0,0.0
1984-05-28,0.10322425502388331,0.10628658533096313,0.09797588241001838,0.10628658533096313,884016000.0,0.0,0.0
1984-06-04,0.10628661697322796,0.10759871927704268,0.09710118254873802,0.10016273707151413,849699200.0,0.0,0.0
1984-06-11,0.10016270160562565,0.10453712189965175,0.09885059976640362,0.10147479176521301,507830400.0,0.0,0.0
1984-06-18,0.10147482769569004,0.10716135184243777,0.09928800220230433,0.10016273707151413,621577600.0,0.0,0.0
1984-06-25,0.1001627178118407,0.10103744083321659,0.08485417728538372,0.09272751957178116,953724800.0,0.0,0.0
1984-07-02,0.09272748094061589,0.09316484810891072,0.08485414193432762,0.08791568875312805,527564800.0,0.0,0.0
1984-07-09,0.0879157159278551,0.09535169590412405,0.08660362569703552,0.09229014813899994,788704000.0,0.0,0.0
1984-07-16,0.09229016552426623,0.09229016552426623,0.08747837094302674,0.08879046142101288,502947200.0,0.0,0.0
1984-07-23,0.08879044941200304,0.09666379711002882,0.08572890148423408,0.09491433948278427,691017600.0,0.0,0.0
1984-07-30,0.09491433864131818,0.09622642893021023,0.08397944311246712,0.09578906744718552,1532137600.0,0.0,0.0
1984-08-06,0.09578905230171146,0.10803603034323282,0.0953516850480222,0.09972532838582993,1908681600.0,0.0,0.0
1984-08-13,0.0997253390222355,0.10584922872361574,0.09491433375742811,0.09622642397880554,893155200.0,0.0,0.0
1984-08-20,0.09622639732181638,0.10234949111175932,0.09316485042684491,0.09841322153806686,692720000.0,0.0,0.0
1984-08-27,0.09841326008945238,0.09928798311082826,0.09141464082443082,0.09272751957178116,409763200.0,0.0,0.0
1984-09-03,0.09272751957178116,0.09403961578348155,0.09097727931374287,0.09272751957178116,437830400.0,0.0,0.0
1984-09-10,0.09272751918990459,0.09972535005063898,0.09053991159036923,0.0975385308265686,804339200.0,0.0,0.0
1984-09-17,0.10016269739762859,0.10147478750209292,0.0927275006729404,0.09403959661722183,562352000.0,0.0,0.0
1984-09-24,0.09403957660568454,0.09535166643093734,0.08616623175958042,0.08791568875312805,696102400.0,0.0,0.0
1984-10-01,0.08747832795969672,0.08966514629509867,0.08572887095544882,0.0870409607887268,559507200.0,0.0,0.0
1984-10-08,0.08704099517950392,0.0874783625232821,0.07873029151026252,0.07960580289363861,985644800.0,0.0,0.0
1984-10-15,0.08397946128726186,0.09578908817781405,0.08354209970958357,0.08966519683599472,1091216000.0,0.0,0.0
1984-10-22,0.08966517011402553,0.09272750614018424,0.0857288937287313,0.08616625517606735,741216000.0,0.0,0.0
1984-10-29,0.08660359945757277,0.08835305646182068,0.08660359945757277,0.0870409607887268,260198400.0,0.0,0.0
1984-11-05,0.08704096937550694,0.09229012928123628,0.08048050788228148,0.08135523647069931,944496000.0,0.0,0.0
1984-11-12,0.08441678945006993,0.08616624078708912,0.08091787509639863,0.08135523647069931,616627200.0,0.0,0.0
1984-11-19,0.08135525713014863,0.0844168108869738,0.07654346321662384,0.08310471475124359,812044800.0,0.0,0.0
1984-11-26,0.08397944027976281,0.09272751057895608,0.08397944027976281,0.08660362660884857,922163200.0,0.0,0.0
1984-12-03,0.08660361226314842,0.09928795703492733,0.08529152223585926,0.0953516811132431,1293084800.0,0.0,0.0
1984-12-10,0.09535169590412405,0.09535169590412405,0.08922781199849233,0.09229014813899994,508323200.0,0.0,0.0
1984-12-17,0.09447693824768066,0.1006000319056007,0.09360220974800411,0.09447693824768066,1047043200.0,0.0,0.0
1984-12-24,0.0962264257555846,0.10103743110922511,0.0962264257555846,0.10060006380081177,398809600.0,0.0,0.0
1984-12-31,0.101912163980097,0.10234951960138215,0.0975385201699812,0.0992879718542099,686940800.0,0.0,0.0
1985-01-07,0.09928796620721561,0.10584922284450611,0.09797587605871469,0.10409976541996002,960870400.0,0.0,0.0
1985-01-14,0.10716135184243777,0.10891080990121857,0.09797591157812842,0.10016273707151413,1625478400.0,0.0,0.0
1985-01-21,0.10234949518530337,0.1058492036137163,0.0992879481684813,0.10366159677505493,1896294400.0,0.0,0.0
1985-01-28,0.10584926121826187,0.10716135184243777,0.09928800220230433,0.10016273707151413,1542329600.0,0.0,0.0
1985-02-04,0.10234949281190564,0.10628655666597281,0.10234949281190564,0.10453709959983826,980000000.0,0.0,0.0
1985-02-11,0.1067239742569992,0.10759870904301039,0.0957890828137784,0.09797590225934982,1700944000.0,0.0,0.0
1985-02-18,0.09753853172784181,0.09753853172784181,0.09229015853379512,0.09666380286216736,904556800.0,0.0,0.0
1985-02-25,0.09666376268723494,0.09710112401838897,0.0839794139512009,0.0870409607887268,1257580800.0,0.0,0.0
1985-03-04,0.08835308807182053,0.09097727451704507,0.07260718686486457,0.07523137331008911,1685017600.0,0.0,0.0
1985-03-11,0.07785560282482969,0.08135530255676253,0.07566877665748706,0.0791676938533783,1179584000.0,0.0,0.0
1985-03-18,0.08004316462479026,0.08091789341119245,0.07698082841689066,0.07785555720329285,944025600.0,0.0,0.0
1985-03-25,0.0778555680456919,0.07960580839782301,0.07566874285523373,0.07741820067167282,559529600.0,0.0,0.0
1985-04-01,0.07741819158714688,0.0791676491982984,0.07216982459351025,0.073044553399086,746009600.0,0.0,0.0
1985-04-08,0.073044553399086,0.07698083010426796,0.0686709093712072,0.073044553399086,908745600.0,0.0,0.0
1985-04-15,0.07479400275007299,0.08048052525780773,0.07479400275007299,0.07873028516769409,549180800.0,0.0,0.0
1985-04-22,0.07873029792469437,0.07916765946428772,0.0756687437882662,0.07654347270727158,507158400.0,0.0,0.0
1985-04-29,0.0765434691953056,0.07698083655465034,0.06735881888706838,0.06998300552368164,702172800.0,0.0,0.0
1985-05-06,0.06998298990329237,0.07173244727055102,0.06910826121966304,0.07085771858692169,571289600.0,0.0,0.0
1985-05-13,0.07085772150592565,0.07741818398349712,0.0691082640665976,0.07610609382390976,781804800.0,0.0,0.0
1985-05-20,0.07610609285745176,0.07785555027456374,0.06342174112796783,0.06342174112796783,1298931200.0,0.0,0.0
1985-05-27,0.06254700487577149,0.06298437209720834,0.05904809630335954,0.0607975535094738,1441865600.0,0.0,0.0
1985-06-03,0.0594854796744365,0.06210966645366717,0.055986563968795616,0.05729866027832031,2010780800.0,0.0,0.0
1985-06-10,0.0572986541685134,0.057736015665172905,0.05161213129758835,0.05161213129758835,1810032000.0,0.0,0.0
1985-06-17,0.05204947517642568,0.05773599612256447,0.05204947517642568,0.05642390623688698,1030489600.0,0.0,0.0
1985-06-24,0.06036019112625227,0.0647338344921105,0.06036019112625227,0.06298437714576721,960086400.0,0.0,0.0
1985-07-01,0.06342175032042738,0.0638591176580068,0.060360202316643914,0.06167229264974594,286249600.0,0.0,0.0
1985-07-08,0.06167230648375305,0.06342176454686371,0.06167230648375305,0.06254703551530838,458102400.0,0.0,0.0
1985-07-15,0.06254700487577149,0.06385910070026546,0.06036018628803695,0.0607975535094738,633203200.0,0.0,0.0
1985-07-22,0.06079755161853307,0.06079755161853307,0.05686127010729493,0.05817336589097977,975318400.0,0.0,0.0
1985-07-29,0.05817340268994391,0.05817340268994391,0.0551118478178978,0.0551118478178978,396704000.0,0.0,0.0
1985-08-05,0.05511182352382304,0.055986552267411914,0.052049487465808474,0.05336158350110054,515872000.0,0.0,0.0
