Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-20 09:55:00-04:00,147.58999633789062,147.77000427246094,147.58999633789062,147.6710968017578,262507,0,0
2021-08-20 09:56:00-04:00,147.7384033203125,147.75,147.63999938964844,147.63999938964844,230162,0,0
2021-08-20 09:57:00-04:00,147.625,147.625,147.52000427246094,147.57659912109375,162357,0,0
2021-08-20 09:58:00-04:00,147.625,147.6376953125,147.47000122070312,147.47999572753906,220088,0,0
2021-08-20 09:59:00-04:00,147.44000244140625,147.5399932861328,147.41099548339844,147.48309326171875,191396,0,0
2021-08-20 10:00:00-04:00,147.49000549316406,147.60000610351562,147.4705047607422,147.4705047607422,176742,0,0
2021-08-20 10:01:00-04:00,147.47000122070312,147.68499755859375,147.44000244140625,147.55499267578125,176445,0,0
2021-08-20 10:02:00-04:00,147.57000732421875,147.58999633789062,147.35000610351562,147.3699951171875,193859,0,0
2021-08-20 10:03:00-04:00,147.3800048828125,147.55999755859375,147.3800048828125,147.5449981689453,135005,0,0
2021-08-20 10:04:00-04:00,147.55799865722656,147.74000549316406,147.52000427246094,147.5399932861328,274442,0,0
2021-08-20 10:05:00-04:00,147.53199768066406,147.72000122070312,147.52999877929688,147.62730407714844,211180,0,0
2021-08-20 10:06:00-04:00,147.625,147.6999969482422,147.61000061035156,147.6649932861328,115006,0,0
2021-08-20 10:07:00-04:00,147.66000366210938,147.72999572753906,147.60499572753906,147.6230010986328,172365,0,0
2021-08-20 10:08:00-04:00,147.6199951171875,147.6699981689453,147.57000732421875,147.60000610351562,172818,0,0
2021-08-20 10:09:00-04:00,147.6013946533203,147.72000122070312,147.58999633789062,147.61570739746094,160930,0,0
2021-08-20 10:10:00-04:00,147.6199951171875,147.71499633789062,147.57000732421875,147.60000610351562,156176,0,0
2021-08-20 10:11:00-04:00,147.59210205078125,147.72000122070312,147.59210205078125,147.6999969482422,165472,0,0
2021-08-20 10:12:00-04:00,147.69500732421875,147.83999633789062,147.69500732421875,147.7449951171875,189406,0,0
2021-08-20 10:13:00-04:00,147.74000549316406,147.80999755859375,147.69000244140625,147.75,157583,0,0
2021-08-20 10:14:00-04:00,147.75990295410156,147.8000030517578,147.6300048828125,147.63999938964844,153147,0,0
2021-08-20 10:15:00-04:00,147.6383056640625,147.7100067138672,147.49000549316406,147.5821075439453,302238,0,0
2021-08-20 10:16:00-04:00,147.5800018310547,147.72000122070312,147.5800018310547,147.6999969482422,137530,0,0
2021-08-20 10:17:00-04:00,147.69110107421875,147.9199981689453,147.69000244140625,147.89500427246094,248978,0,0
2021-08-20 10:18:00-04:00,147.89120483398438,148.02999877929688,147.89120483398438,148.00999450683594,332497,0,0
2021-08-20 10:19:00-04:00,148.02999877929688,148.07000732421875,147.9600067138672,148.00999450683594,217711,0,0
2021-08-20 10:20:00-04:00,148.01499938964844,148.14999389648438,147.99000549316406,148.14999389648438,251909,0,0
2021-08-20 10:21:00-04:00,148.15499877929688,148.2100067138672,148.05999755859375,148.05999755859375,279464,0,0
2021-08-20 10:22:00-04:00,148.07000732421875,148.22999572753906,148.07000732421875,148.2104949951172,193952,0,0
2021-08-20 10:23:00-04:00,148.21499633789062,148.2899932861328,148.18499755859375,148.21009826660156,243964,0,0
2021-08-20 10:24:00-04:00,148.22999572753906,148.3300018310547,148.22000122070312,148.27699279785156,220575,0,0
2021-08-20 10:25:00-04:00,148.27499389648438,148.3300018310547,148.2310028076172,148.2449951171875,164444,0,0
2021-08-20 10:26:00-04:00,148.2449951171875,148.25999450683594,148.1199951171875,148.1300048828125,184197,0,0
2021-08-20 10:27:00-04:00,148.13999938964844,148.1699981689453,148.0709991455078,148.0811004638672,120863,0,0
2021-08-20 10:28:00-04:00,148.08999633789062,148.13999938964844,147.9499969482422,147.97999572753906,241723,0,0
2021-08-20 10:29:00-04:00,147.99000549316406,148.1472930908203,147.9550018310547,148.0800018310547,195289,0,0
2021-08-20 10:30:00-04:00,148.0800018310547,148.1999969482422,148.0749969482422,148.12930297851562,164453,0,0
2021-08-20 10:31:00-04:00,148.1199951171875,148.17799377441406,148.05999755859375,148.06500244140625,140712,0,0
2021-08-20 10:32:00-04:00,148.06190490722656,148.1300048828125,148.0500030517578,148.08999633789062,89772,0,0
2021-08-20 10:33:00-04:00,148.0850067138672,148.24000549316406,148.0850067138672,148.23500061035156,174165,0,0
2021-08-20 10:34:00-04:00,148.23500061035156,148.28500366210938,148.22000122070312,148.2700958251953,157623,0,0
2021-08-20 10:35:00-04:00,148.27000427246094,148.47000122070312,148.27000427246094,148.44900512695312,389880,0,0
2021-08-20 10:36:00-04:00,148.4571990966797,148.5,148.3800048828125,148.4167938232422,270163,0,0
2021-08-20 10:37:00-04:00,148.41000366210938,148.43649291992188,148.36160278320312,148.4001007080078,177363,0,0
2021-08-20 10:38:00-04:00,148.40499877929688,148.44000244140625,148.30999755859375,148.30999755859375,201034,0,0
2021-08-20 10:39:00-04:00,148.3101043701172,148.33990478515625,148.2021942138672,148.25999450683594,190418,0,0
2021-08-20 10:40:00-04:00,148.25,148.3350067138672,148.17799377441406,148.18499755859375,143629,0,0
2021-08-20 10:41:00-04:00,148.19000244140625,148.2819061279297,148.1300048828125,148.25,171222,0,0
2021-08-20 10:42:00-04:00,148.27000427246094,148.30189514160156,148.25,148.30189514160156,125134,0,0
2021-08-20 10:43:00-04:00,148.2899932861328,148.36000061035156,148.25010681152344,148.2642059326172,112833,0,0
2021-08-20 10:44:00-04:00,148.27000427246094,148.283203125,148.16000366210938,148.17999267578125,134927,0,0
2021-08-20 10:45:00-04:00,148.19500732421875,148.2299041748047,148.11000061035156,148.14739990234375,175736,0,0
2021-08-20 10:46:00-04:00,148.1300048828125,148.14999389648438,147.99000549316406,148.07000732421875,227850,0,0
2021-08-20 10:47:00-04:00,148.07150268554688,148.1199951171875,148.00999450683594,148.04409790039062,154810,0,0
2021-08-20 10:48:00-04:00,148.0500030517578,148.06500244140625,147.97999572753906,147.98800659179688,94642,0,0
2021-08-20 10:49:00-04:00,147.98899841308594,148.0699005126953,147.97999572753906,148.03500366210938,111455,0,0
2021-08-20 10:50:00-04:00,148.0399932861328,148.0800018310547,147.97999572753906,147.98989868164062,118704,0,0
2021-08-20 10:51:00-04:00,147.98500061035156,147.99009704589844,147.8000030517578,147.81179809570312,162402,0,0
2021-08-20 10:52:00-04:00,147.80870056152344,147.8784942626953,147.7899932861328,147.85360717773438,156058,0,0
2021-08-20 10:53:00-04:00,147.86000061035156,147.92999267578125,147.85000610351562,147.92160034179688,121785,0,0
2021-08-20 10:54:00-04:00,147.92999267578125,147.97999572753906,147.91000366210938,147.92999267578125,103588,0,0
2021-08-20 10:55:00-04:00,147.9248046875,148.07000732421875,147.9248046875,148.00999450683594,167641,0,0
2021-08-20 10:56:00-04:00,148.00900268554688,148.0500030517578,147.9300994873047,148.00999450683594,144760,0,0
2021-08-20 10:57:00-04:00,148.0,148.02499389648438,147.95550537109375,147.99000549316406,84912,0,0
2021-08-20 10:58:00-04:00,147.98500061035156,148.00100708007812,147.86000061035156,147.8800048828125,104397,0,0
2021-08-20 10:59:00-04:00,147.8800048828125,147.9167022705078,147.86000061035156,147.87069702148438,81276,0,0
2021-08-20 11:00:00-04:00,147.8699951171875,147.94500732421875,147.86000061035156,147.92999267578125,107686,0,0
2021-08-20 11:01:00-04:00,147.94839477539062,147.97999572753906,147.86500549316406,147.8914031982422,93576,0,0
2021-08-20 11:02:00-04:00,147.8907012939453,147.9499969482422,147.8800048828125,147.8800048828125,57718,0,0
2021-08-20 11:03:00-04:00,147.88180541992188,147.89999389648438,147.85499572753906,147.86000061035156,65936,0,0
2021-08-20 11:04:00-04:00,147.8699951171875,147.8800048828125,147.77000427246094,147.77000427246094,137704,0,0
2021-08-20 11:05:00-04:00,147.7799072265625,147.8699951171875,147.77000427246094,147.8000030517578,113399,0,0
2021-08-20 11:06:00-04:00,147.7899932861328,147.83999633789062,147.75010681152344,147.82159423828125,81627,0,0
2021-08-20 11:07:00-04:00,147.8101043701172,147.86000061035156,147.7613983154297,147.85989379882812,73847,0,0
2021-08-20 11:08:00-04:00,147.86749267578125,147.9698944091797,147.86000061035156,147.9499969482422,121620,0,0
2021-08-20 11:09:00-04:00,147.9499969482422,147.97000122070312,147.89999389648438,147.94110107421875,78413,0,0
2021-08-20 11:10:00-04:00,147.94000244140625,147.94000244140625,147.82000732421875,147.85000610351562,112242,0,0
2021-08-20 11:11:00-04:00,147.85000610351562,147.8699951171875,147.8000030517578,147.86500549316406,82505,0,0
2021-08-20 11:12:00-04:00,147.8699951171875,147.8800048828125,147.7949981689453,147.8800048828125,99570,0,0
2021-08-20 11:13:00-04:00,147.96499633789062,147.99000549316406,147.94000244140625,147.9600067138672,165678,0,0
2021-08-20 11:14:00-04:00,147.96009826660156,147.97999572753906,147.8800048828125,147.91990661621094,100107,0,0
2021-08-20 11:15:00-04:00,147.91720581054688,147.9600067138672,147.85000610351562,147.91900634765625,78479,0,0
2021-08-20 11:16:00-04:00,147.91000366210938,147.91000366210938,147.80999755859375,147.81500244140625,75166,0,0
2021-08-20 11:17:00-04:00,147.81500244140625,147.83999633789062,147.75,147.77499389648438,131822,0,0
2021-08-20 11:18:00-04:00,147.7700958251953,147.77999877929688,147.7100067138672,147.77999877929688,84196,0,0
2021-08-20 11:19:00-04:00,147.78900146484375,147.8000030517578,147.72000122070312,147.75999450683594,64658,0,0
2021-08-20 11:20:00-04:00,147.75999450683594,147.83999633789062,147.75999450683594,147.77000427246094,76330,0,0
2021-08-20 11:21:00-04:00,147.77000427246094,147.7899932861328,147.72000122070312,147.74000549316406,80491,0,0
2021-08-20 11:22:00-04:00,147.74000549316406,147.7760009765625,147.6999969482422,147.77499389648438,89731,0,0
2021-08-20 11:23:00-04:00,147.77499389648438,147.83999633789062,147.74000549316406,147.8350067138672,90004,0,0
2021-08-20 11:24:00-04:00,147.8300018310547,147.86000061035156,147.79200744628906,147.8249969482422,84900,0,0
2021-08-20 11:25:00-04:00,147.8300018310547,147.8800048828125,147.7899932861328,147.87010192871094,89361,0,0
2021-08-20 11:26:00-04:00,147.8730010986328,147.9600067138672,147.85499572753906,147.92689514160156,84631,0,0
2021-08-20 11:27:00-04:00,147.91000366210938,147.91000366210938,147.80999755859375,147.80999755859375,58949,0,0
2021-08-20 11:28:00-04:00,147.81500244140625,147.84829711914062,147.75,147.7550048828125,92867,0,0
2021-08-20 11:29:00-04:00,147.75999450683594,147.7949981689453,147.7301025390625,147.7550048828125,82491,0,0
2021-08-20 11:30:00-04:00,147.75,147.82000732421875,147.73019409179688,147.77000427246094,72714,0,0
2021-08-20 11:31:00-04:00,147.77000427246094,147.8000030517578,147.6999969482422,147.7711944580078,84653,0,0
2021-08-20 11:32:00-04:00,147.77499389648438,147.82000732421875,147.7729034423828,147.80999755859375,68380,0,0
2021-08-20 11:33:00-04:00,147.80499267578125,147.83999633789062,147.7899932861328,147.8300018310547,56225,0,0
2021-08-20 11:34:00-04:00,147.83090209960938,147.99989318847656,147.83009338378906,147.98719787597656,135639,0,0
2021-08-20 11:35:00-04:00,147.97999572753906,148.03500366210938,147.9550018310547,147.9600067138672,153668,0,0
2021-08-20 11:36:00-04:00,147.95460510253906,147.9571075439453,147.85899353027344,147.89500427246094,107506,0,0
2021-08-20 11:37:00-04:00,147.89500427246094,147.9272003173828,147.85699462890625,147.86180114746094,79903,0,0
2021-08-20 11:38:00-04:00,147.86000061035156,147.86500549316406,147.74000549316406,147.75010681152344,111425,0,0
2021-08-20 11:39:00-04:00,147.75990295410156,147.75990295410156,147.5800018310547,147.60989379882812,198961,0,0
2021-08-20 11:40:00-04:00,147.60499572753906,147.6199951171875,147.55499267578125,147.57569885253906,125820,0,0
2021-08-20 11:41:00-04:00,147.57000732421875,147.57000732421875,147.3800048828125,147.44500732421875,224411,0,0
2021-08-20 11:42:00-04:00,147.44189453125,147.50999450683594,147.41000366210938,147.4550018310547,144679,0,0
2021-08-20 11:43:00-04:00,147.45919799804688,147.47999572753906,147.40260314941406,147.47000122070312,91008,0,0
2021-08-20 11:44:00-04:00,147.48500061035156,147.52000427246094,147.4199981689453,147.4600067138672,133600,0,0
2021-08-20 11:45:00-04:00,147.4720001220703,147.47689819335938,147.38999938964844,147.43499755859375,248216,0,0
2021-08-20 11:46:00-04:00,147.4499969482422,147.4600067138672,147.38999938964844,147.4199981689453,95466,0,0
2021-08-20 11:47:00-04:00,147.4199981689453,147.46499633789062,147.30999755859375,147.33999633789062,120339,0,0
2021-08-20 11:48:00-04:00,147.33999633789062,147.3699951171875,147.2899932861328,147.29490661621094,128314,0,0
2021-08-20 11:49:00-04:00,147.3000030517578,147.36000061035156,147.2899932861328,147.35000610351562,105892,0,0
2021-08-20 11:50:00-04:00,147.36000061035156,147.4300994873047,147.35000610351562,147.4001007080078,129922,0,0
2021-08-20 11:51:00-04:00,147.39999389648438,147.4149932861328,147.32989501953125,147.3350067138672,88862,0,0
2021-08-20 11:52:00-04:00,147.3300018310547,147.3300018310547,147.2200927734375,147.23719787597656,147450,0,0
2021-08-20 11:53:00-04:00,147.22999572753906,147.34500122070312,147.22999572753906,147.27000427246094,109310,0,0
2021-08-20 11:54:00-04:00,147.27000427246094,147.32179260253906,147.24139404296875,147.2899932861328,79557,0,0
2021-08-20 11:55:00-04:00,147.28799438476562,147.3000030517578,147.15499877929688,147.19500732421875,149659,0,0
2021-08-20 11:56:00-04:00,147.19000244140625,147.1999053955078,147.1199951171875,147.1699981689453,134592,0,0
2021-08-20 11:57:00-04:00,147.1699981689453,147.24009704589844,147.1699981689453,147.22999572753906,95111,0,0
2021-08-20 11:58:00-04:00,147.22520446777344,147.3699951171875,147.18499755859375,147.3488006591797,164267,0,0
2021-08-20 11:59:00-04:00,147.34500122070312,147.36500549316406,147.32000732421875,147.35000610351562,117364,0,0
2021-08-20 12:00:00-04:00,147.34500122070312,147.35499572753906,147.24000549316406,147.31500244140625,97378,0,0
2021-08-20 12:01:00-04:00,147.32000732421875,147.39999389648438,147.30999755859375,147.39999389648438,99765,0,0
2021-08-20 12:02:00-04:00,147.39950561523438,147.5,147.36500549316406,147.4949951171875,207677,0,0
2021-08-20 12:03:00-04:00,147.49000549316406,147.49000549316406,147.4250030517578,147.4550018310547,94980,0,0
2021-08-20 12:04:00-04:00,147.45899963378906,147.56900024414062,147.45899963378906,147.5399932861328,116440,0,0
2021-08-20 12:05:00-04:00,147.5500030517578,147.58799743652344,147.466796875,147.4969940185547,132460,0,0
2021-08-20 12:06:00-04:00,147.5,147.5399932861328,147.49009704589844,147.50999450683594,96973,0,0
2021-08-20 12:07:00-04:00,147.50180053710938,147.54859924316406,147.47999572753906,147.54859924316406,52715,0,0
2021-08-20 12:08:00-04:00,147.5500030517578,147.5800018310547,147.52999877929688,147.5399932861328,95361,0,0
2021-08-20 12:09:00-04:00,147.54010009765625,147.56520080566406,147.42999267578125,147.4385986328125,90383,0,0
2021-08-20 12:10:00-04:00,147.43499755859375,147.47000122070312,147.39999389648438,147.42999267578125,92045,0,0
2021-08-20 12:11:00-04:00,147.42999267578125,147.4499969482422,147.37179565429688,147.375,75817,0,0
2021-08-20 12:12:00-04:00,147.3800048828125,147.38999938964844,147.2899932861328,147.298095703125,111887,0,0
2021-08-20 12:13:00-04:00,147.30999755859375,147.37989807128906,147.27999877929688,147.31100463867188,89502,0,0
2021-08-20 12:14:00-04:00,147.31100463867188,147.4199981689453,147.31100463867188,147.41619873046875,56726,0,0
2021-08-20 12:15:00-04:00,147.4149932861328,147.4600067138672,147.3699951171875,147.4600067138672,97036,0,0
2021-08-20 12:16:00-04:00,147.4550018310547,147.61000061035156,147.44500732421875,147.58999633789062,164647,0,0
2021-08-20 12:17:00-04:00,147.5800018310547,147.64999389648438,147.57150268554688,147.61990356445312,120185,0,0
2021-08-20 12:18:00-04:00,147.61500549316406,147.62359619140625,147.5449981689453,147.5749969482422,70173,0,0
2021-08-20 12:19:00-04:00,147.5800018310547,147.60499572753906,147.5399932861328,147.5800018310547,57634,0,0
2021-08-20 12:20:00-04:00,147.5850067138672,147.61770629882812,147.52999877929688,147.5399932861328,59811,0,0
2021-08-20 12:21:00-04:00,147.5500030517578,147.58999633789062,147.50999450683594,147.5749969482422,65434,0,0
2021-08-20 12:22:00-04:00,147.5800018310547,147.59829711914062,147.55999755859375,147.58999633789062,44772,0,0
2021-08-20 12:23:00-04:00,147.58999633789062,147.60479736328125,147.57000732421875,147.5850067138672,35310,0,0
2021-08-20 12:24:00-04:00,147.58999633789062,147.6649932861328,147.57009887695312,147.64999389648438,77155,0,0
2021-08-20 12:25:00-04:00,147.64999389648438,147.6699981689453,147.6300048828125,147.64500427246094,72887,0,0
2021-08-20 12:26:00-04:00,147.63999938964844,147.63999938964844,147.5926971435547,147.61000061035156,40958,0,0
2021-08-20 12:27:00-04:00,147.61000061035156,147.6999969482422,147.60000610351562,147.68479919433594,96167,0,0
2021-08-20 12:28:00-04:00,147.6815948486328,147.7100067138672,147.64999389648438,147.7050018310547,90117,0,0
2021-08-20 12:29:00-04:00,147.6999969482422,147.80999755859375,147.6999969482422,147.8000030517578,169481,0,0
2021-08-20 12:30:00-04:00,147.8094940185547,147.86500549316406,147.7899932861328,147.8249969482422,139108,0,0
2021-08-20 12:31:00-04:00,147.82000732421875,147.86000061035156,147.80999755859375,147.85000610351562,80796,0,0
2021-08-20 12:32:00-04:00,147.8489990234375,147.88499450683594,147.83999633789062,147.87330627441406,100002,0,0
2021-08-20 12:33:00-04:00,147.875,147.91000366210938,147.86199951171875,147.89500427246094,83346,0,0
2021-08-20 12:34:00-04:00,147.89239501953125,147.91990661621094,147.8699951171875,147.8800048828125,59537,0,0
2021-08-20 12:35:00-04:00,147.87120056152344,147.88999938964844,147.86500549316406,147.8701934814453,63312,0,0
2021-08-20 12:36:00-04:00,147.8800048828125,147.9600067138672,147.8800048828125,147.94500732421875,115578,0,0
2021-08-20 12:37:00-04:00,147.94000244140625,147.9600067138672,147.91000366210938,147.94000244140625,87762,0,0
2021-08-20 12:38:00-04:00,147.93499755859375,147.9698944091797,147.92999267578125,147.92999267578125,52958,0,0
2021-08-20 12:39:00-04:00,147.93499755859375,147.94000244140625,147.88999938964844,147.91909790039062,79738,0,0
2021-08-20 12:40:00-04:00,147.9149932861328,147.94000244140625,147.83999633789062,147.8437042236328,95472,0,0
2021-08-20 12:41:00-04:00,147.85000610351562,147.88999938964844,147.77999877929688,147.80499267578125,101451,0,0
2021-08-20 12:42:00-04:00,147.8009033203125,147.80499267578125,147.75999450683594,147.78500366210938,123970,0,0
2021-08-20 12:43:00-04:00,147.781005859375,147.8699951171875,147.76499938964844,147.85499572753906,152228,0,0
2021-08-20 12:44:00-04:00,147.85989379882812,147.92999267578125,147.85000610351562,147.851806640625,82103,0,0
2021-08-20 12:45:00-04:00,147.85299682617188,147.88999938964844,147.80999755859375,147.8699951171875,80153,0,0
2021-08-20 12:46:00-04:00,147.86099243164062,147.97000122070312,147.86000061035156,147.9250030517578,109018,0,0
2021-08-20 12:47:00-04:00,147.9199981689453,147.98789978027344,147.89999389648438,147.9799041748047,65018,0,0
2021-08-20 12:48:00-04:00,147.97500610351562,147.99000549316406,147.94000244140625,147.96009826660156,93178,0,0
2021-08-20 12:49:00-04:00,147.96499633789062,148.02499389648438,147.9550018310547,147.97000122070312,189162,0,0
2021-08-20 12:50:00-04:00,147.96670532226562,148.00840759277344,147.94000244140625,147.99159240722656,83649,0,0
2021-08-20 12:51:00-04:00,147.9929962158203,148.00999450683594,147.94000244140625,147.98500061035156,86054,0,0
2021-08-20 12:52:00-04:00,148.00909423828125,148.06590270996094,147.96499633789062,148.0399932861328,109657,0,0
2021-08-20 12:53:00-04:00,148.0500030517578,148.07000732421875,147.9499969482422,147.9600067138672,146497,0,0
2021-08-20 12:54:00-04:00,147.9550018310547,147.9600067138672,147.9199981689453,147.9600067138672,71749,0,0
2021-08-20 12:55:00-04:00,147.9550018310547,148.0,147.9550018310547,147.96499633789062,88373,0,0
2021-08-20 12:56:00-04:00,147.96499633789062,147.97000122070312,147.89010620117188,147.89999389648438,51677,0,0
2021-08-20 12:57:00-04:00,147.90570068359375,147.91000366210938,147.86300659179688,147.8699951171875,79742,0,0
2021-08-20 12:58:00-04:00,147.8699951171875,147.87989807128906,147.8300018310547,147.86900329589844,60673,0,0
2021-08-20 12:59:00-04:00,147.8699951171875,147.9199981689453,147.8699951171875,147.89500427246094,46507,0,0
2021-08-20 13:00:00-04:00,147.91000366210938,147.9499969482422,147.83999633789062,147.86000061035156,64229,0,0
2021-08-20 13:01:00-04:00,147.86500549316406,147.90989685058594,147.8300018310547,147.85000610351562,53540,0,0
2021-08-20 13:02:00-04:00,147.85000610351562,147.92999267578125,147.85000610351562,147.89849853515625,92623,0,0
2021-08-20 13:03:00-04:00,147.89999389648438,147.9499969482422,147.89999389648438,147.92999267578125,39283,0,0
2021-08-20 13:04:00-04:00,147.9217071533203,147.94760131835938,147.9010009765625,147.93499755859375,37172,0,0
2021-08-20 13:05:00-04:00,147.93499755859375,147.97689819335938,147.91000366210938,147.91229248046875,52373,0,0
2021-08-20 13:06:00-04:00,147.91990661621094,147.9600067138672,147.88499450683594,147.9550018310547,36796,0,0
2021-08-20 13:07:00-04:00,147.9499969482422,147.97000122070312,147.93499755859375,147.95750427246094,40863,0,0
2021-08-20 13:08:00-04:00,147.9499969482422,147.9600067138672,147.9199981689453,147.94000244140625,38139,0,0
2021-08-20 13:09:00-04:00,147.94000244140625,147.94000244140625,147.89999389648438,147.9324951171875,47837,0,0
2021-08-20 13:10:00-04:00,147.94000244140625,147.99000549316406,147.92999267578125,147.99000549316406,65242,0,0
2021-08-20 13:11:00-04:00,147.99000549316406,147.99099731445312,147.9499969482422,147.97000122070312,67495,0,0
2021-08-20 13:12:00-04:00,147.97000122070312,147.97000122070312,147.8800048828125,147.88299560546875,62580,0,0
2021-08-20 13:13:00-04:00,147.88499450683594,147.88999938964844,147.85000610351562,147.8800048828125,42128,0,0
2021-08-20 13:14:00-04:00,147.88999938964844,148.0,147.88499450683594,148.0,94551,0,0
2021-08-20 13:15:00-04:00,148.0,148.00999450683594,147.9600067138672,147.99139404296875,76481,0,0
2021-08-20 13:16:00-04:00,147.99000549316406,148.0,147.92999267578125,147.93299865722656,41240,0,0
2021-08-20 13:17:00-04:00,147.93499755859375,147.9600067138672,147.91000366210938,147.93499755859375,44038,0,0
2021-08-20 13:18:00-04:00,147.9398956298828,147.9600067138672,147.91000366210938,147.92999267578125,50276,0,0
2021-08-20 13:19:00-04:00,147.9217071533203,147.9550018310547,147.9199981689453,147.9250030517578,45336,0,0
2021-08-20 13:20:00-04:00,147.92820739746094,147.96620178222656,147.89999389648438,147.9600067138672,56464,0,0
2021-08-20 13:21:00-04:00,147.96499633789062,148.0,147.9600067138672,147.96499633789062,61022,0,0
2021-08-20 13:22:00-04:00,147.96499633789062,147.99000549316406,147.9600067138672,147.97869873046875,24733,0,0
2021-08-20 13:23:00-04:00,147.97000122070312,147.97999572753906,147.9499969482422,147.9644012451172,47805,0,0
2021-08-20 13:24:00-04:00,147.96009826660156,148.02000427246094,147.9591064453125,148.0175018310547,65396,0,0
2021-08-20 13:25:00-04:00,148.0128936767578,148.0299072265625,147.9550018310547,147.96560668945312,51419,0,0
2021-08-20 13:26:00-04:00,147.9600067138672,148.00999450683594,147.9600067138672,147.9810028076172,52342,0,0
2021-08-20 13:27:00-04:00,147.97999572753906,148.0,147.9600067138672,147.96499633789062,42275,0,0
2021-08-20 13:28:00-04:00,147.96499633789062,147.97000122070312,147.8699951171875,147.875,58966,0,0
2021-08-20 13:29:00-04:00,147.8800048828125,147.9199981689453,147.86669921875,147.91769409179688,48745,0,0
2021-08-20 13:30:00-04:00,147.91200256347656,147.9799041748047,147.91200256347656,147.97500610351562,71628,0,0
2021-08-20 13:31:00-04:00,147.97999572753906,147.99000549316406,147.97000122070312,147.99000549316406,295627,0,0
2021-08-20 13:32:00-04:00,147.98590087890625,147.9949951171875,147.94020080566406,147.9561004638672,53154,0,0
2021-08-20 13:33:00-04:00,147.9600067138672,147.97000122070312,147.89999389648438,147.89999389648438,55588,0,0
2021-08-20 13:34:00-04:00,147.89500427246094,147.91000366210938,147.86500549316406,147.87669372558594,56387,0,0
2021-08-20 13:35:00-04:00,147.87010192871094,147.8800048828125,147.7899932861328,147.8000946044922,83547,0,0
2021-08-20 13:36:00-04:00,147.8000946044922,147.83990478515625,147.77999877929688,147.80020141601562,108223,0,0
2021-08-20 13:37:00-04:00,147.8000030517578,147.83999633789062,147.79100036621094,147.83999633789062,53519,0,0
2021-08-20 13:38:00-04:00,147.84129333496094,147.86940002441406,147.8300018310547,147.83999633789062,44319,0,0
2021-08-20 13:39:00-04:00,147.84500122070312,147.85000610351562,147.77999877929688,147.77999877929688,90012,0,0
2021-08-20 13:40:00-04:00,147.77999877929688,147.7899932861328,147.75,147.75999450683594,87253,0,0
2021-08-20 13:41:00-04:00,147.75010681152344,147.77499389648438,147.72000122070312,147.74180603027344,76069,0,0
